#-----------+
#  TRI TAS  |
#-----------+
#
#+--------+-----------------------------+
#|        |           ordonne           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               0  
       2              0               1  
       3              0               3  
       4              0               7  
       5              0              12  
       6              0              16  
       7              0              21  
       8              0              27  
       9              0              35  
      10              0              41  
      11              0              49  
      12              0              55  
      13              0              63  
      14              0              69  
      15              0              77  
      16              0              85  
      17              0              95  
      18              0             103  
      19              0             113  
      20              0             121  
      21              0             131  
      22              0             139  
      23              0             149  
      24              0             157  
      25              0             167  
      26              0             175  
      27              0             185  
      28              0             193  
      29              0             203  
      30              0             211  
      31              0             221  
      32              0             231  
      33              0             243  
      34              0             254  
      35              0             266  
      36              0             276  
      37              0             288  
      38              0             299  
      39              0             311  
      40              0             321  
      41              0             333  
      42              0             344  
      43              0             356  
      44              0             366  
      45              0             378  
      46              0             389  
      47              0             401  
      48              0             411  
      49              0             423  
      50              0             434  
      51              0             446  
      52              0             456  
      53              0             468  
      54              0             479  
      55              0             491  
      56              0             501  
      57              0             513  
      58              0             524  
      59              0             536  
      60              0             546  
      61              0             558  
      62              0             569  
      63              0             581  
      64              0             593  
      65              0             607  
      66              0             620  
      67              0             635  
      68              0             649  
      69              0             663  
      70              0             674  
      71              0             689  
      72              0             701  
      73              0             717  
      74              0             730  
      75              0             743  
      76              0             756  
      77              0             770  
      78              0             782  
      79              0             797  
      80              0             809  
      81              0             823  
      82              0             836  
      83              0             851  
      84              0             865  
      85              0             879  
      86              0             890  
      87              0             905  
      88              0             915  
      89              0             928  
      90              0             946  
      91              0             959  
      92              0             972  
      93              0             986  
      94              0             998  
      95              0            1013  
      96              0            1026  
      97              0            1041  
      98              0            1052  
      99              0            1067  
     100              0            1081  
     101              0            1095  
     102              0            1106  
     103              0            1121  
     104              0            1134  
     105              0            1149  
     106              0            1162  
     107              0            1175  
     108              0            1188  
     109              0            1202  
     110              0            1214  
     111              0            1229  
     112              0            1244  
     113              0            1257  
     114              0            1268  
     115              0            1283  
     116              0            1297  
     117              0            1311  
     118              0            1322  
     119              0            1337  
     120              0            1350  
     121              0            1363  
     122              0            1378  
     123              0            1391  
     124              0            1404  
     125              0            1418  
     126              0            1430  
     127              0            1445  
     128              0            1459  
     129              0            1477  
     130              0            1490  
     131              0            1507  
     132              0            1521  
     133              0            1537  
     134              0            1552  
     135              0            1569  
     136              0            1585  
     137              0            1601  
     138              0            1614  
     139              0            1632  
     140              0            1645  
     141              0            1662  
     142              0            1676  
     143              0            1693  
     144              0            1709  
     145              0            1725  
     146              0            1738  
     147              0            1755  
     148              0            1771  
     149              0            1785  
     150              0            1802  
     151              0            1817  
     152              0            1830  
     153              0            1846  
     154              0            1864  
     155              0            1882  
     156              0            1893  
     157              0            1912  
     158              0            1924  
     159              0            1941  
     160              0            1956  
     161              0            1971  
     162              0            1989  
     163              0            2003  
     164              0            2018  
     165              0            2033  
     166              0            2048  
     167              0            2069  
     168              0            2081  
     169              0            2098  
     170              0            2113  
     171              0            2130  
     172              0            2145  
     173              0            2160  
     174              0            2175  
     175              0            2191  
     176              0            2205  
     177              0            2221  
     178              0            2237  
     179              0            2253  
     180              0            2268  
     181              0            2283  
     182              0            2299  
     183              0            2316  
     184              0            2330  
     185              0            2345  
     186              0            2361  
     187              0            2378  
     188              0            2392  
     189              0            2408  
     190              0            2423  
     191              0            2440  
     192              0            2453  
     193              0            2470  
     194              0            2489  
     195              0            2501  
     196              0            2516  
     197              0            2532  
     198              0            2547  
     199              0            2568  
     200              0            2587  
     201              0            2598  
     202              0            2611  
     203              0            2631  
     204              0            2642  
     205              0            2661  
     206              0            2675  
     207              0            2693  
     208              0            2711  
     209              0            2727  
     210              0            2741  
     211              0            2755  
     212              0            2771  
     213              0            2785  
     214              0            2802  
     215              0            2819  
     216              0            2829  
     217              0            2845  
     218              0            2864  
     219              0            2884  
     220              0            2895  
     221              0            2914  
     222              0            2924  
     223              0            2943  
     224              0            2956  
     225              0            2973  
     226              0            2991  
     227              0            3006  
     228              0            3020  
     229              0            3035  
     230              0            3048  
     231              0            3071  
     232              0            3082  
     233              0            3100  
     234              0            3113  
     235              0            3132  
     236              0            3147  
     237              0            3162  
     238              0            3177  
     239              0            3193  
     240              0            3207  
     241              0            3223  
     242              0            3239  
     243              0            3255  
     244              0            3270  
     245              0            3285  
     246              0            3301  
     247              0            3318  
     248              0            3331  
     249              0            3347  
     250              0            3363  
     251              0            3380  
     252              0            3394  
     253              0            3410  
     254              0            3425  
     255              0            3442  
     256              0            3452  
     257              0            3469  
     258              0            3489  
     259              0            3511  
     260              0            3529  
     261              0            3543  
     262              0            3563  
     263              0            3582  
     264              0            3594  
     265              0            3612  
     266              0            3630  
     267              0            3652  
     268              0            3668  
     269              0            3687  
     270              0            3703  
     271              0            3720  
     272              0            3732  
     273              0            3753  
     274              0            3770  
     275              0            3788  
     276              0            3807  
     277              0            3825  
     278              0            3842  
     279              0            3860  
     280              0            3873  
     281              0            3896  
     282              0            3915  
     283              0            3935  
     284              0            3947  
     285              0            3970  
     286              0            3982  
     287              0            4003  
     288              0            4016  
     289              0            4030  
     290              0            4059  
     291              0            4070  
     292              0            4094  
     293              0            4110  
     294              0            4125  
     295              0            4141  
     296              0            4155  
     297              0            4174  
     298              0            4191  
     299              0            4211  
     300              0            4232  
     301              0            4252  
     302              0            4263  
     303              0            4284  
     304              0            4293  
     305              0            4310  
     306              0            4336  
     307              0            4353  
     308              0            4373  
     309              0            4391  
     310              0            4406  
     311              0            4426  
     312              0            4437  
